x;y;dbmsnr;hzbnr01;typ
518512,86;389098,32;6002793;336909;gw
601706,26;375243,38;6003343;343939;gw
332966,47;402628,47;7004464;353995;gw
661783,07;480781,82;3002812;331215;gw
622908,26;361887,75;1002302;335984;gw
123847,29;373944,25;8002049;321596;gw
654224,99;479397,86;3002483;305284;gw
334080,7;316768,56;7002257;339903;gw
381121,24;424643,67;5002046;320770;gw
486075,25;482516,69;4002147;308049;gw
127251,01;371026,94;8002058;321687;gw
612901,25;502314,53;3002322;303644;gw
631189,53;460427,82;11002069;317487;gw
466061,33;478557,28;4002741;375592;gw
606501,89;530316,9;3003013;337477;gw
510094,52;366615,07;6002479;325746;gw
451572,41;490781,36;4002070;307272;gw
473557,95;491479,24;4002699;376640;gw
155022,81;364008,17;8002525;379693;gw
481395,98;483109,96;4002793;377291;gw
129939,52;398744,92;8002206;328245;gw
625324,24;455861,16;3002078;301085;gw
457879,54;293953,88;2002115;338251;gw
573401,62;366130,79;6003126;343483;gw
556178,53;337985,32;6003275;340968;gw
126466,12;371331,6;8002056;321661;gw
472228,82;482274,93;4002912;377200;gw
507053,7;478212,51;4002264;309211;gw
393391,58;456775,99;4002543;324459;gw
461840,07;466457,51;4002594;324962;gw
239811,32;377669,99;7002021;330423;gw
534929,37;469419,04;3002780;327395;gw
620560,64;499426,84;3002280;303222;gw
278125,12;386219,36;7004784;359208;gw
203353,89;403254,94;7002218;339432;gw
476864,98;484874,24;4002462;323626;gw
651151,62;475385,44;10001057;331041;gw
382968,31;420275,6;5002022;320531;gw
661176,81;440137,58;1002032;305813;gw
502074,97;481038,02;4002380;316638;gw
579257,42;503261,97;3003149;359703;gw
385594,44;470251,26;4002529;324319;gw
539024,86;479112,11;3002672;322776;gw
118302,09;389202,53;8002130;322438;gw
473490,24;301112,08;2900061;360511;gw
678715,98;455787,1;1002095;306456;gw
551021,57;365141,59;6002454;325498;gw
459765,88;491869,95;4002029;306860;gw
559992,57;351757,46;6003257;340794;gw
379427,33;484160,43;4002834;374074;gw
633523,67;483278,21;9002248;341776;gw
361011,35;323989,62;7004900;360628;gw
312807,93;410890,23;7004174;346767;gw
284403,41;389583,18;7002120;334425;gw
638502,87;481649,56;3002429;304733;gw
306522,27;404479,72;7004995;360834;gw
598876,07;488995,81;3003225;359810;gw
593170,63;505173,35;3002276;303180;gw
433617,73;434091,73;4003181;344242;gw
630524,45;483985,31;9002219;341198;gw
569341,79;474690,7;3003180;359745;gw
430167,93;457025,9;4003274;344820;gw
621639,61;441237,24;3002050;300715;gw
376765,92;430794,7;5002103;347583;gw
500050,55;440778,9;4003344;381871;gw
618357,39;499963,24;3002308;303503;gw
515727,11;371905,43;6002653;330001;gw
475071,86;487199,75;4002831;377622;gw
588447,71;316034,45;6002263;315150;gw
438102,65;298541,37;2002009;309641;gw
472968,51;492812,04;4002427;323261;gw
130912,32;369839,36;8002078;321885;gw
518785,28;374308,92;6002604;329516;gw
362465,59;391347,1;5002154;347781;gw
631787,48;460513,57;11002071;317503;gw
447053,95;470037,57;4002389;316729;gw
409958,35;323316,65;2002301;338889;gw
680258,85;456002,63;1002096;306464;gw
494950,46;480166,27;4002722;378125;gw
393407,78;452330,66;5002446;358069;gw
273672,41;381292,74;7002086;334078;gw
396349,06;331462,32;2002558;354589;gw
615999,81;447289,51;3002612;317560;gw
120904,66;387981,34;8002194;328112;gw
272452,88;381298,12;7002026;330472;gw
443116,15;392708,27;6003551;356386;gw
382275,04;479646,64;4002522;324244;gw
605444,12;499096,94;3002305;303479;gw
307396,51;399591,18;7004195;346858;gw
461420,66;478552,63;4002943;375204;gw
572651,83;336747,2;6003642;358663;gw
576290,87;369316,44;6003125;349472;gw
645955,53;416718,35;1002272;335646;gw
473735,93;484783,04;4003145;377911;gw
594019,59;316703,44;6003371;349290;gw
624140,97;494137,39;3002284;303263;gw
603369,87;314504,76;6002172;311621;gw
455074,75;474051,39;4002849;376178;gw
564896,97;346189,28;6002471;325662;gw
383241,62;421077,45;5002023;320549;gw
388501,08;459225,82;4002540;324426;gw
439776,25;298641,51;2002030;309856;gw
440429,56;465698,74;4003245;344598;gw
388977,82;315613,69;2900063;359943;gw
531280,96;476507,92;3002255;302976;gw
437851,66;299077,22;2002012;309674;gw
389118,8;316364,5;2900062;359935;gw
631063,32;451675,01;3002142;301812;gw
498643,21;483433,86;4002212;308692;gw
127846,11;405089,9;8002107;322206;gw
608476,88;428652,21;3002084;301168;gw
616802,16;340385,28;1002388;345728;gw
331980,78;403438,84;7004460;354035;gw
475450,04;487596,9;4002417;323154;gw
575373,46;524070,68;3002914;337246;gw
599580,68;316614,72;6002579;329250;gw
429563,11;487511,54;4002603;324996;gw
498818,64;367089,88;6002827;340208;gw
488348,9;482921,52;4002647;376145;gw
387150,4;463578,71;4002534;324368;gw
524540,37;382854,15;6003648;358713;gw
638606,07;460393,91;3002092;301242;gw
634288,32;494959,41;3002919;337295;gw
416035,06;298945,69;2002272;338343;gw
279910,22;386766,63;7002030;330514;gw
673891,5;455153,65;1002337;345363;gw
477441,83;485856,71;4002461;323618;gw
511314,18;365852,86;6002016;310060;gw
141827,23;390989,58;8002182;327999;gw
119516,11;384367,35;8002511;379578;gw
577051,08;494537,23;3002854;331645;gw
637264,29;359172,31;1002344;345405;gw
631774,45;486928,96;9002207;333989;gw
472184,57;493253,14;4002697;376962;gw
380478,1;479127,5;4002521;324236;gw
564272,95;338187,07;6003246;340737;gw
669726,41;481837,11;10001050;327494;gw
219642,17;357554,62;7004315;342626;gw
459977,89;475539,04;4002342;316257;gw
461349,67;491242,75;4002306;314401;gw
499881,77;298046,18;2002165;338202;gw
586361,23;314586,6;6003461;349753;gw
622722,69;475477,63;9002063;312660;gw
425022,19;509416,34;4003327;359539;gw
430843,92;476429,18;4002598;325001;gw
570741,75;325380,83;6002162;311522;gw
297943,92;397655,59;7005001;360875;gw
588377,8;343537,1;6003237;349373;gw
189462,71;387842,28;7004256;342287;gw
130486,97;407329,78;8002152;327676;gw
422713,26;413476,57;4003207;344374;gw
498848,84;479002,42;4002207;308643;gw
636939,8;484289;9002223;341271;gw
523140,62;380322,47;6002724;336214;gw
626821,72;476331,67;9002271;350017;gw
126775,69;395379,12;8002197;328153;gw
235837,5;378352,3;7004915;360693;gw
605302,35;398567,55;6003506;356253;gw
497760,29;476096,25;4002161;308189;gw
682030,88;430011,49;1002248;335406;gw
632872,57;373448,39;1002504;353631;gw
480038,14;484039,04;4002453;323535;gw
471886,99;492220,99;4002428;323287;gw
620795,33;450426,24;3002734;326934;gw
635064,83;483967,01;9002181;333468;gw
280032,01;388191,18;7004844;360222;gw
253329,41;375169,53;7004814;359356;gw
632835,39;459721,35;11002057;317362;gw
442527,31;323240,29;2002615;354670;gw
314312,35;393458,76;7004641;358390;gw
628725,77;455077,5;11002006;300285;gw
630015,57;471342,86;3002053;300749;gw
610213;418905,31;3003061;337428;gw
587165,17;366748,89;6003457;349597;gw
595162,43;494862,12;3002376;304188;gw
663659,69;529475,9;3002491;305367;gw
474828,23;484834,08;4002821;377895;gw
288290,28;386150,41;7002083;334045;gw
380255,48;433411,73;5002107;321232;gw
642171,67;462336,35;3002848;331587;gw
224412,76;379064,61;7004197;342055;gw
550679,56;361091;6003477;349936;gw
386810,84;468481,57;4003323;381335;gw
310973,48;409028,73;7002252;339820;gw
125990,43;372026,45;8002082;321927;gw
139816,17;392960,51;8002174;327916;gw
565289,4;320080,67;6003573;356592;gw
197002,05;409356,11;7002231;339606;gw
625731,49;489947,7;9002140;330019;gw
455968,23;488008,79;4002335;316182;gw
513992,64;370297,18;6002235;314872;gw
667319,42;444386,63;1002021;305706;gw
586132,22;503926,4;3002277;303198;gw
457227,89;478358,44;4002961;375642;gw
471391,23;489126,57;4002888;378299;gw
522005,82;388293,87;6002795;336925;gw
669591,34;483434,86;3002450;304949;gw
361474,53;393799,15;5002150;347724;gw
617677,98;501326,71;3002316;303586;gw
452346,21;399339,75;6002780;336776;gw
440984,23;306148,8;2002379;351809;gw
681621,5;463524,85;1002068;306183;gw
520151,93;548169,88;3002836;331462;gw
254337,56;377296,08;7004827;360115;gw
477758,69;363355,4;6003623;356758;gw
421280,86;387566,99;6003549;356360;gw
455223,18;475772,78;4002970;376038;gw
122467,43;398343,66;8002564;379743;gw
547428,41;334472,21;6003296;343046;gw
550865,6;365476,7;6002453;325480;gw
471473,82;301088,23;2900110;361576;gw
146309,83;363625,95;8002237;332098;gw
476320,03;487274,78;4002686;376608;gw
550936,86;365859,58;6002372;318873;gw
606752,14;492069,74;3002600;315853;gw
636398,75;479467,95;9002178;333401;gw
557877,48;352907,4;6002400;319152;gw
633062,84;482387,01;9002247;341750;gw
626417,26;484172,37;9002020;312231;gw
579227,85;314827,81;6003361;349209;gw
115175,48;382165,81;8002020;309542;gw
666662,8;465328,2;1002345;345397;gw
652173,52;474727,24;10001113;356014;gw
475347,39;308566,69;2002234;338244;gw
608449,26;537143,32;3003078;337444;gw
447111,73;471072,44;4002114;307710;gw
127878,61;405685,82;8002004;309385;gw
133357,2;366627,05;8002273;347203;gw
141933,19;392684,48;8002178;327957;gw
434956,91;459249,9;4003035;375097;gw
669204,71;459450,8;1002291;335877;gw
253433,99;376302,49;7002081;334029;gw
620137,3;443810,82;3002528;313593;gw
386424,3;409338,43;5002002;319830;gw
333148,93;316945,18;7002260;339937;gw
643794,79;525316,2;3002884;331942;gw
561204,9;349632,37;6002222;314740;gw
672615,49;478559,22;3002969;337394;gw
496067,72;478143,32;4002164;308213;gw
506509,54;365345,69;6002641;329888;gw
478394,85;483474,26;4002456;323568;gw
563423,71;346996,21;6003704;361170;gw
370257,74;478139,69;4003255;344713;gw
583699,37;498102,3;3002382;304246;gw
598052,65;357026,91;6002549;328955;gw
333336,81;405383,64;7002044;330654;gw
583232,75;314229,74;6002776;336735;gw
630926,74;459737,6;11002067;317461;gw
387536,38;411743,82;5002010;319913;gw
680231,69;459258,21;1002370;345603;gw
442011,2;465549,3;4003228;344507;gw
442049,13;465163,62;4003005;374264;gw
387282,49;467190,72;4002531;324335;gw
452135,51;473252,29;4002980;376392;gw
119240,85;382625,65;8002123;322362;gw
343578,08;336310,08;7004523;354209;gw
552604,89;368182,68;6003286;341008;gw
590820,01;324386,75;6003316;343244;gw
641477,68;491646,1;3002458;305029;gw
510646,42;476041,44;3002235;302778;gw
332206,51;403004,94;7004462;354027;gw
216685,36;366347,61;7002288;346239;gw
583562,6;316159,35;6002215;312058;gw
534643,94;464568,81;3002782;327411;gw
470964,95;488432,69;4002889;378315;gw
482664,46;401941,5;6003590;356733;gw
458787,49;490050,21;4002096;307538;gw
138778,61;360062,18;8002292;347062;gw
570857,91;336102,84;6003323;343913;gw
567391,68;331423,41;6002816;340265;gw
436465,36;460793,81;4003031;375055;gw
567364,88;329651,63;6002771;336685;gw
634953,7;482014,79;9002233;341479;gw
436203,46;391616,48;6003284;340992;gw
663072,87;488432,01;3002414;304568;gw
676474,92;476481,84;10001115;356071;gw
407424,64;452858,63;4003266;344671;gw
464342,33;477194,67;4002350;316331;gw
635553,81;458782,92;3002692;322974;gw
518046,68;469359,07;3002718;326777;gw
236203,96;389113,72;7002053;330746;gw
114860,47;383892,49;8002461;379172;gw
615277,99;340319,42;1002260;335521;gw
636208,8;488336,14;9002262;350231;gw
426633,14;453951,35;4003267;344705;gw
277342,99;385875,04;7004733;359109;gw
457495,02;477860,82;4002960;375626;gw
474273,01;403971,2;6003591;356741;gw
479587,08;314269,6;2002286;338608;gw
627089,52;488254,29;9002212;341057;gw
197802,88;357544,05;7004262;342345;gw
473792,2;484416,21;4002467;323675;gw
604869,84;316547,59;6003383;349415;gw
596213,11;316431,84;6002580;329268;gw
487222,23;511724,77;4003375;381889;gw
328617,99;316408,96;7004547;358168;gw
505939,7;366740,07;6002000;309906;gw
563647,23;345079,7;6002027;310177;gw
581713,23;507897,43;3002767;327262;gw
472379,28;489049,35;4002501;324038;gw
189264,38;346141,11;7004293;342451;gw
621299,18;476470,63;9002203;333906;gw
471323,38;487275,85;4002493;323949;gw
569555,13;320369,96;6002167;311571;gw
137262,58;366109,19;8002229;332015;gw
140770,88;357961,53;8002281;347021;gw
571859,97;326556,39;6002161;311514;gw
455380,99;474607,01;4002968;375949;gw
566209,73;327253,15;6003245;349092;gw
138209,92;360489,28;8002293;347054;gw
472191,94;492496,54;4002694;377002;gw
121732,89;391534,9;8002184;328013;gw
665768,79;492749,87;3002698;326520;gw
415744,93;318561,06;2002567;355008;gw
405489,72;492326,81;4003164;344192;gw
584248,43;317340,32;6002836;340307;gw
124732,82;394146,2;8002196;328146;gw
632573,26;461323,09;11002129;357053;gw
427374,33;310334,7;2002156;338145;gw
677431,55;475755,54;3002523;313544;gw
447112,67;473765,23;4002115;307728;gw
240177,92;376315,83;7002236;339663;gw
469611,31;461130,51;4002559;324616;gw
483016,23;480890,85;4002284;314187;gw
125441,9;404782,53;8002102;322156;gw
477585,87;302108,04;2002091;318089;gw
441148,1;465311,59;4003227;344499;gw
543795,93;325298,01;6002822;340117;gw
463384,61;492992,44;4003048;374298;gw
438877,49;298341,49;2002005;309609;gw
503370,71;477240,67;4002271;309286;gw
550924,92;359890,04;6002517;328625;gw
621572,21;346471,46;1002217;335083;gw
470517,71;486064,72;4002492;323931;gw
668384,61;449949,83;1002530;353789;gw
572217,13;320452,47;6002582;329284;gw
629622,65;482194,15;9002187;333583;gw
631667,65;461435,68;11002049;315960;gw
590230,99;492638,3;3002374;304162;gw
359998,67;384197,31;5002466;361428;gw
607676,59;359440,25;6003341;343905;gw
603612,93;342071,96;6002553;328997;gw
500457,29;365186,58;6003430;350009;gw
386307,74;413073,99;5002009;319905;gw
476701,3;332997,76;2002554;354506;gw
121096,33;382629,72;8002122;322354;gw
558032,83;354964,8;6002685;332825;gw
500337,72;425378,78;6003616;356998;gw
672425,37;464035,01;1002294;335901;gw
589698,63;317142,17;6002264;315168;gw
648641,61;493865,43;3002611;317289;gw
132644,03;368082,61;8002060;321703;gw
422289,84;466438,03;4003297;359406;gw
386969;304206,51;2002443;354217;gw
392148,03;316650,37;2002269;338285;gw
473359,23;492044,95;4002423;323220;gw
626748,05;454936,63;3002568;314013;gw
304344,09;399917,2;7002155;334771;gw
467255,81;482286,69;4002127;307843;gw
616154,55;456707,55;3003226;359760;gw
497177,13;475698,57;3002164;302067;gw
261530,02;377054,43;7004044;346429;gw
420819,68;316657,75;2002305;338962;gw
627353,12;482387,14;9002202;333880;gw
611334,62;499669,34;3002338;303800;gw
551248,19;365620,49;6002627;329748;gw
431111,65;488909,25;4002604;316869;gw
391122,69;387197,56;5002460;361360;gw
377325,53;432920,93;5002114;321182;gw
653095,22;453622,16;1002258;335505;gw
457392,73;474419,66;4002339;316224;gw
636758,05;482815,79;9002257;341958;gw
364013,9;322591,04;7004656;358465;gw
112818,33;381608,33;8002472;379289;gw
442460,55;392179,97;6002699;332965;gw
473386,87;482221,56;4002911;377184;gw
266240,33;378815,65;7004712;359075;gw
399454,17;318203,9;2002075;317917;gw
383462,59;418740,27;5002047;320788;gw
556065,8;400174,2;6002711;336081;gw
287128,26;391071,62;7004824;360164;gw
635838,9;490272,92;9002182;333484;gw
638222,04;395372,09;1002289;335851;gw
631271,26;395183,04;1002229;335208;gw
252905,91;376082,92;7004770;371294;gw
135938,12;365062,64;8002287;347179;gw
447635,45;445699,02;4003249;344572;gw
436510,19;296726,64;2002021;309765;gw
586780,09;318392,32;6003387;349449;gw
559515,98;354597,16;6003287;343038;gw
385266,78;417132,6;5002526;362129;gw
652524,32;503782,01;3002462;305060;gw
552391,69;361155;6002533;328781;gw
385847,58;412673,77;5002007;319889;gw
486342,11;480439,29;3002768;327270;gw
387311,64;466438,91;4003321;381319;gw
475622,42;302236,64;2002452;354399;gw
415855,06;473259,78;4003102;344028;gw
463561,43;478362,58;4002935;375915;gw
383948,64;473003,47;4002526;324285;gw
189197,88;346178,52;7004288;342394;gw
654146,14;494855,08;3002485;305300;gw
483850,26;465553,34;4003239;344465;gw
564337,18;335195,34;6002597;329441;gw
471656,94;490133,57;4002634;378539;gw
388809,76;438229,54;5002465;361410;gw
560432,02;354397,39;6002624;329714;gw
632779,36;479729,99;9002304;350298;gw
390414,66;395222,49;5002457;361337;gw
593655,99;343046,39;6003234;372235;gw
205341,42;397206,33;7004604;358267;gw
516587,54;373846,09;6003403;349142;gw
128078,66;371309,12;8002000;309344;gw
517154,73;468055,94;3002729;326884;gw
625796,63;492561,51;3002507;313221;gw
474471,57;488831,87;4003110;377820;gw
494075,49;478812,13;3002188;302307;gw
502067,08;478088,43;4002319;314534;gw
490468,3;399289,06;6003266;340885;gw
581902,17;325419,64;6003333;353292;gw
601663,71;371992,42;6003439;349688;gw
360366,56;325073,25;7004046;346478;gw
513718,87;368109,07;6003655;358762;gw
670141,49;441597,64;1002022;305714;gw
129252,4;405273,78;8002106;322198;gw
574863,31;513277,02;3002343;303859;gw
141744,61;398803,34;8002777;382135;gw
161621,61;346231,42;7004699;359018;gw
201632,31;402628,48;7002108;334300;gw
140920,09;397889,5;8002168;327858;gw
572872,32;410778,01;6002438;325332;gw
499860,75;440794,67;4003281;344986;gw
475068,27;299906,32;2002139;338756;gw
139952,75;388915,09;8002248;332247;gw
396246,78;470786,04;4003154;344135;gw
441578,68;300085,35;2002131;338590;gw
542612,29;391108,87;6002661;332585;gw
329646,39;419071,29;7004687;358564;gw
455444,57;493840,45;4002049;307066;gw
638134,2;469843,9;3002088;301200;gw
654829,86;474502,76;10001058;331116;gw
590041,63;368192,43;6003121;343434;gw
671855,38;430245,45;1002392;345686;gw
128736,22;400582,6;8002210;328286;gw
380258,02;425245,05;5002053;320846;gw
643710,54;469355,53;3002025;300392;gw
552791,97;359412,81;6002523;328682;gw
508756,08;367448,72;6003417;349019;gw
549898,87;313241,83;6003576;356626;gw
601270,27;371585,07;6003353;372227;gw
379982,25;484353,17;4002514;324160;gw
435476,49;478645,38;4003325;359463;gw
548116,97;347116,34;6003505;356238;gw
140149,73;396552,6;8002164;327817;gw
359618,14;463483,3;4003150;344119;gw
366248;452628,9;5002423;357988;gw
281557,5;388317,51;7005009;360891;gw
474521,81;487649,69;4002489;323899;gw
438422,01;464246,16;4003020;374801;gw
509661,47;477899,98;4002245;309021;gw
257122,64;376565,9;7004768;371278;gw
512646,81;367506,61;6002678;332759;gw
452714,79;470862,33;4002566;324681;gw
596332,28;318219,29;6002773;336701;gw
595893,11;495784,84;3002371;304139;gw
635963,32;503017,13;3002915;337253;gw
500620,48;482192,3;4003082;316992;gw
556047,28;400938,74;6002774;336719;gw
488624,92;482327,72;3002215;302570;gw
443087,71;466014,16;4002992;376731;gw
568615,47;329208,6;6003537;356337;gw
574256,03;319361,47;6002574;329201;gw
544595,68;494519,59;3002912;337220;gw
508403,3;477267,88;4002241;308981;gw
601468,48;498978,01;3002662;322677;gw
601114,58;315832,47;6002524;328690;gw
506085,08;300245,02;2002459;354530;gw
505933,91;367201,96;6003420;349084;gw
123808,56;402563,56;8002571;379784;gw
582220,25;317580,32;6002385;319004;gw
229785,02;380662,27;7004751;359166;gw
293282,34;394970,65;7002054;330753;gw
672781,16;428829,41;1002066;306167;gw
679997,74;458407,91;1002255;335471;gw
366572,18;341861,09;2002611;361642;gw
440337,84;324596,73;2002339;351833;gw
439360,68;464672,39;4003009;374520;gw
361011,11;386349,43;5002507;362137;gw
619539,01;342632,47;1002446;353441;gw
572472,08;340061,65;6003641;358655;gw
591063,86;365656,85;6002557;329037;gw
199687,78;398713,36;7004795;371401;gw
250547,95;374817,66;7004765;371229;gw
527340,06;383323,27;6002344;318592;gw
479810,14;483223,74;4002452;323527;gw
595981,27;503824,35;3002626;319228;gw
499000,56;460746,13;3002906;337162;gw
504350,98;478082,89;4002238;308957;gw
601488,22;314601,27;6002170;311605;gw
273550,1;380740,75;7002109;334318;gw
144811,76;388582,47;8002254;332304;gw
288083,9;392832,31;7002264;339978;gw
590696,92;320858,38;6003317;343251;gw
333428,23;375898,08;5002394;357921;gw
566928,58;325940,27;6002446;325415;gw
656711,8;482303,1;3003224;359794;gw
448986,8;398345,89;6003502;356220;gw
584938,77;315294,11;6003495;353318;gw
647297,66;474574,43;10001060;331090;gw
550304,25;326000,19;6003665;358820;gw
400897,91;492042,42;4003238;344564;gw
449240,88;474953,13;4002116;307736;gw
471175,26;490436,47;4002633;378513;gw
565637,27;335388,48;6002734;336313;gw
476813,66;294002,19;2002616;354688;gw
557650,68;348565,05;6002704;336016;gw
631120,77;483608,64;9002180;333443;gw
621491,35;347585,21;1002259;335513;gw
548929,4;333623,58;6003662;358796;gw
124128,32;402748,43;8002213;328310;gw
252870,69;375922,21;7004332;342584;gw
370966,9;450022,46;5002080;321125;gw
387045,27;416221,08;5002017;319988;gw
552701,51;367778,27;6003096;340687;gw
385166,91;415885,98;5002016;319970;gw
633515,58;376000,49;1002190;326314;gw
555754,86;318845,33;6003571;356576;gw
134383,6;366589,45;8002358;352435;gw
473123,92;488499,71;4003138;378158;gw
194404,31;410430,54;7004586;358218;gw
569552,64;476298,56;3002684;322891;gw
121680,46;404892,21;8002226;328484;gw
368355,94;318643,88;7004909;371461;gw
471928,61;492805,23;4002429;323295;gw
646938,03;444021,03;1002536;353813;gw
473370,05;492326,15;4002702;376723;gw
618628,95;501329,94;3002623;317693;gw
631609,35;485861,88;9002133;319749;gw
622685,15;480101,35;9002268;350074;gw
479425,95;293957,74;2002569;354969;gw
677201,49;437179,1;1002003;305524;gw
643311,78;398158,79;1002285;335810;gw
426937,05;354349,07;5002353;355198;gw
509187;368569,59;6002789;336867;gw
571484,95;323617,67;6002102;310920;gw
486525,41;328231,87;2002149;338954;gw
564558,68;338872,35;6002790;336875;gw
575172,18;412864,49;6003668;358846;gw
598404,39;370281,94;6003337;343848;gw
608760,97;427901,88;3002514;313452;gw
474136,38;331676,9;2002292;338723;gw
128449,98;401889,49;8002216;328385;gw
461161,38;494679,42;4002046;307033;gw
515752,61;324597,77;2900116;361600;gw
236430,88;378212,06;7004916;360206;gw
357003,33;325849,91;7004506;354118;gw
605921,46;492076,64;3002643;319392;gw
555405,55;339925,31;6002813;340075;gw
424097,44;464990,83;4003277;359398;gw
631189,93;484149,57;9002254;341891;gw
401652,73;492951,92;4003157;344127;gw
473988,13;491182,1;4002418;323170;gw
590254,23;495088,41;3002879;331892;gw
589733,62;502438,98;3002340;303826;gw
630964,11;469295,94;3002038;300590;gw
551528,65;364676,98;6003095;340661;gw
662518,61;435586,01;1002154;319525;gw
500716,55;297822,47;2002158;338061;gw
272845,4;380516,6;7002028;330498;gw
124042,56;374391,1;8002050;321604;gw
499362,09;367314,86;6002828;340224;gw
143261,83;391116,28;8002244;332205;gw
646550;463258,68;3002837;331470;gw
380798,21;422314,29;5002034;320655;gw
645801,9;482152,34;3002422;304667;gw
247260,56;359673,03;7004488;354084;gw
482382,95;347903,04;6003614;356972;gw
465781,88;479350,88;4002863;375535;gw
499745,84;480500,19;4002325;314591;gw
356822,18;325939,59;7004507;354126;gw
127327,88;398755,51;8002207;328252;gw
659722,12;457827,34;1002092;306423;gw
220436,72;377866,8;7004639;358358;gw
576855,51;331921,09;6003308;343160;gw
335878,7;409922,01;7002056;330779;gw
479822,26;318816,13;2002346;351528;gw
476038,83;294202,98;2002140;338772;gw
631842,16;460701,07;11002073;317529;gw
337207,57;376593,49;5002276;347823;gw
123924,72;391489,19;8002191;328088;gw
628195,62;455890,82;11002004;300269;gw
378700,49;484739,25;4002835;374090;gw
465457,01;477593,13;4002352;316356;gw
130433,01;370095,69;8002086;321984;gw
466378,99;478035,96;4002353;316364;gw
135475,61;364781,87;8002290;347146;gw
623637,15;500809,33;3002819;331280;gw
472009,64;465059,62;4003206;344390;gw
476221,97;309452,57;2002134;338657;gw
606547,02;428058,44;3002074;301036;gw
360968,99;376353,09;5002477;361469;gw
117685,11;387915,63;8002129;322420;gw
590688,7;497305,32;3002409;304519;gw
592808,96;502005,72;3002618;317644;gw
475207,81;484669,12;4002375;316588;gw
678991,3;453987,08;1002261;335539;gw
676006,48;445085,1;1002167;326082;gw
452443,53;473918,96;4002580;324822;gw
378871,87;434800,78;5002111;321190;gw
454053,37;473868,9;4002387;316703;gw
468396,88;480940,69;4003099;375394;gw
512075,73;300878,39;2002322;338228;gw
676458,65;475820,09;3002862;331728;gw
492589,43;485180,64;4002288;314229;gw
619244,77;432886,79;3002535;313668;gw
129640,21;369370,52;8002068;321786;gw
380082,13;423649,67;5002052;320838;gw
631012,73;486240,94;9002089;312926;gw
515205,66;329363,53;2900072;360529;gw
575867,54;497093,66;3002689;322941;gw
130842,89;400856,83;8002209;328278;gw
466339,98;477118,34;4002743;375717;gw
119456,12;385008,66;8002127;322404;gw
462207,13;491997,63;4003135;374736;gw
570305,21;482053,25;3002860;331702;gw
504009,62;479154,55;4002269;309260;gw
285254,66;389846,8;7002280;346148;gw
577909,93;314601,97;6003360;349191;gw
524352,3;382387,77;6002529;328740;gw
469976,19;490610,18;4002441;323410;gw
135287,46;365183,51;8002288;347161;gw
329846,61;418533,89;7004684;358549;gw
502683,97;477302,61;4002383;316661;gw
560911,39;339569,17;6002055;310458;gw
442281,56;465640,85;4003231;344531;gw
439324,33;298926,4;2002132;338616;gw
365444,82;453144,97;5002162;347807;gw
663612,74;434728,09;1002144;319426;gw
632887,08;486473,18;9002097;313007;gw
311074,58;408910,37;7004448;342832;gw
527319,11;391874,9;6003272;340943;gw
591105,26;317843,69;6002659;332569;gw
585774,55;321665,1;6003313;343210;gw
566025,3;321624,66;6003574;356600;gw
520617,72;458130,03;3002844;331546;gw
586094,52;316919,23;6003624;358598;gw
506493,46;478699,39;4002234;308916;gw
560600,86;318742,7;6002853;340471;gw
121828,58;402174,99;8002223;328450;gw
680134,87;454441,34;1002177;326181;gw
646960,26;443606,9;1002112;313312;gw
589575,22;469170,99;3002843;331538;gw
480749,81;341167,26;2002354;351890;gw
122174,83;390384,94;8002185;328021;gw
140777,7;398106,94;8002166;327833;gw
391073,19;457952,3;4002542;324442;gw
635017,72;488349,3;9002095;312983;gw
141978,82;398794,08;8002402;347484;gw
499645,35;482141,52;4002378;316612;gw
596741,41;361840,32;6002501;325969;gw
524797,48;382801,06;6002483;325787;gw
493974,21;482834,13;4002724;378166;gw
237199,59;377530,9;7004918;360719;gw
624060,95;528722,12;3002899;337097;gw
564067,43;406782,5;6002314;318295;gw
485469,82;481179,81;4002781;377093;gw
635992,07;403050,6;1002359;345496;gw
137337,65;359988,93;8002276;347088;gw
562746,67;336464,61;6002403;319186;gw
618486,69;500607,17;3002309;303511;gw
301829,22;398542,41;7002170;334946;gw
145643,02;351857,41;8002268;332460;gw
627787,77;490375,89;9002215;341115;gw
565519,02;407479,81;6002701;332981;gw
622493,26;465322,94;3002525;313569;gw
362277,64;324510,02;7004045;346437;gw
626840,12;355794,44;1002306;345025;gw
662337,84;461047,14;1002145;319434;gw
599522,23;358298,13;6002516;328617;gw
644635,64;483856,16;3002466;305102;gw
129296,55;404548,27;8002096;322099;gw
175785,51;365488,6;7004698;359026;gw
574926,25;519758,96;3002875;331850;gw
602178,15;382842,66;6003352;343772;gw
457893,37;476626,46;4002957;375766;gw
374976,01;308103,11;2002271;338327;gw
378745,51;484113,41;4002836;374116;gw
361816,3;389494,26;5002152;347765;gw
647213,64;404104,73;1002278;335703;gw
625080,2;446747,72;3002071;300996;gw
560737,02;345782,87;6002063;310532;gw
504088,88;367737,01;6002788;336859;gw
633461,48;482103,25;9002230;341412;gw
391135,72;391514,42;5002459;361352;gw
602571,17;322786,97;6003492;353201;gw
456024,9;475950,33;4002966;375907;gw
649684,09;490415,95;3002098;301309;gw
119391,16;387759,43;8002131;322446;gw
631457,64;489990,73;9002084;312876;gw
